"","subject","stimulus","response","reactionTime","X1","pitch.f0","duration.ms"
"1","BDA","janaquë_103_80","jánaquë dejó",2.98185610771179,"janaquë","103","80"
"2","BDA","janaquë_143_40","janáquë vomitó",2.0343279838562,"janaquë","143","40"
"3","BDA","janaquë_118_110","janáquë vomitó",6.91969180107117,"janaquë","118","110"
"4","BDA","janaquë_114_100","jánaquë dejó",1.67433905601501,"janaquë","114","100"
"5","BDA","janaquë_118_90","janáquë vomitó",2.85727787017822,"janaquë","118","90"
"6","BDA","janaquë_110_100","jánaquë dejó",2.85044503211975,"janaquë","110","100"
"7","BDA","janaquë_114_90","janáquë vomitó",2.10002207756042,"janaquë","114","90"
"8","BDA","janaquë_124_100","janáquë vomitó",3.7583589553833,"janaquë","124","100"
"9","BDA","janaquë_114_50","jánaquë dejó",2.11558723449707,"janaquë","114","50"
"10","BDA","janaquë_103_50","jánaquë dejó",2.47548389434814,"janaquë","103","50"
"11","BDA","janaquë_121_60","janáquë vomitó",3.11331415176392,"janaquë","121","60"
"12","BDA","janaquë_114_110","janáquë vomitó",2.52461004257202,"janaquë","114","110"
"13","BDA","janaquë_124_70","jánaquë dejó",2.59344887733459,"janaquë","124","70"
"14","BDA","janaquë_121_110","janáquë vomitó",3.17290186882019,"janaquë","121","110"
"15","BDA","janaquë_103_60","jánaquë dejó",2.12801313400269,"janaquë","103","60"
"16","BDA","janaquë_103_120","jánaquë dejó",4.18324708938599,"janaquë","103","120"
"17","BDA","janaquë_110_110","janáquë vomitó",2.25590777397156,"janaquë","110","110"
"18","BDA","janaquë_124_50","jánaquë dejó",2.97756099700928,"janaquë","124","50"
"19","BDA","janaquë_135_120","janáquë vomitó",3.01255202293396,"janaquë","135","120"
"20","BDA","janaquë_103_100","jánaquë dejó",2.08961009979248,"janaquë","103","100"
"21","BDA","janaquë_103_110","jánaquë dejó",3.32659602165222,"janaquë","103","110"
"22","BDA","janaquë_135_70","janáquë vomitó",2.13772892951965,"janaquë","135","70"
"23","BDA","janaquë_135_100","janáquë vomitó",2.45196509361267,"janaquë","135","100"
"24","BDA","janaquë_121_100","jánaquë dejó",2.19861388206482,"janaquë","121","100"
"25","BDA","janaquë_135_60","jánaquë dejó",2.69310688972473,"janaquë","135","60"
"26","BDA","janaquë_143_90","janáquë vomitó",2.75359296798706,"janaquë","143","90"
"27","BDA","janaquë_135_80","janáquë vomitó",2.45220804214478,"janaquë","135","80"
"28","BDA","janaquë_124_110","jánaquë dejó",1.99367094039917,"janaquë","124","110"
"29","BDA","janaquë_114_80","jánaquë dejó",2.01309514045715,"janaquë","114","80"
"30","BDA","janaquë_121_120","janáquë vomitó",2.58101892471313,"janaquë","121","120"
"31","BDA","janaquë_121_40","janáquë vomitó",2.53745198249817,"janaquë","121","40"
"32","BDA","janaquë_143_70","janáquë vomitó",5.46753716468811,"janaquë","143","70"
"33","BDA","janaquë_114_60","jánaquë dejó",2.67251372337341,"janaquë","114","60"
"34","BDA","janaquë_129_50","jánaquë dejó",2.54764890670776,"janaquë","129","50"
"35","BDA","janaquë_135_110","janáquë vomitó",2.07763528823853,"janaquë","135","110"
"36","BDA","janaquë_143_120","janáquë vomitó",1.96404981613159,"janaquë","143","120"
"37","BDA","janaquë_114_120","jánaquë dejó",2.4019021987915,"janaquë","114","120"
"38","BDA","janaquë_118_50","jánaquë dejó",2.06711792945862,"janaquë","118","50"
"39","BDA","janaquë_121_90","janáquë vomitó",2.14907693862915,"janaquë","121","90"
"40","BDA","janaquë_124_60","janáquë vomitó",2.75659799575806,"janaquë","124","60"
"41","BDA","janaquë_110_80","jánaquë dejó",1.71780896186829,"janaquë","110","80"
"42","BDA","janaquë_114_40","jánaquë dejó",1.7457799911499,"janaquë","114","40"
"43","BDA","janaquë_110_90","jánaquë dejó",2.6680760383606,"janaquë","110","90"
"44","BDA","janaquë_129_80","janáquë vomitó",1.74787712097168,"janaquë","129","80"
"45","BDA","janaquë_143_100","janáquë vomitó",1.88552093505859,"janaquë","143","100"
"46","BDA","janaquë_129_110","jánaquë dejó",2.6589298248291,"janaquë","129","110"
"47","BDA","janaquë_118_70","jánaquë dejó",1.82697129249573,"janaquë","118","70"
"48","BDA","janaquë_129_60","janáquë vomitó",1.94129991531372,"janaquë","129","60"
"49","BDA","janaquë_121_80","janáquë vomitó",2.22417712211609,"janaquë","121","80"
"50","BDA","janaquë_129_120","jánaquë dejó",2.29597496986389,"janaquë","129","120"
"51","BDA","janaquë_103_40","jánaquë dejó",1.95586895942688,"janaquë","103","40"
"52","BDA","janaquë_110_50","janáquë vomitó",2.71201515197754,"janaquë","110","50"
"53","BDA","janaquë_135_50","janáquë vomitó",2.09572815895081,"janaquë","135","50"
"54","BDA","janaquë_103_90","jánaquë dejó",2.52962207794189,"janaquë","103","90"
"55","BDA","janaquë_110_40","jánaquë dejó",2.3398699760437,"janaquë","110","40"
"56","BDA","janaquë_143_60","janáquë vomitó",2.03781080245972,"janaquë","143","60"
"57","BDA","janaquë_129_40","janáquë vomitó",1.76010608673096,"janaquë","129","40"
"58","BDA","janaquë_129_90","jánaquë dejó",2.58898615837097,"janaquë","129","90"
"59","BDA","janaquë_143_80","janáquë vomitó",3.72677683830261,"janaquë","143","80"
"60","BDA","janaquë_124_90","jánaquë dejó",4.58570694923401,"janaquë","124","90"
"61","BDA","janaquë_135_40","janáquë vomitó",2.09411191940308,"janaquë","135","40"
"62","BDA","janaquë_124_40","jánaquë dejó",2.21997904777527,"janaquë","124","40"
"63","BDA","janaquë_124_120","janáquë vomitó",2.2375328540802,"janaquë","124","120"
"64","BDA","janaquë_124_80","jánaquë dejó",2.42971277236938,"janaquë","124","80"
"65","BDA","janaquë_121_70","jánaquë dejó",2.02080225944519,"janaquë","121","70"
"66","BDA","janaquë_110_120","janáquë vomitó",1.67503595352173,"janaquë","110","120"
"67","BDA","janaquë_121_120","janáquë vomitó",1.70555186271667,"janaquë","121","120"
"68","BDA","janaquë_110_60","jánaquë dejó",1.5603551864624,"janaquë","110","60"
"69","BDA","janaquë_118_60","jánaquë dejó",1.80372095108032,"janaquë","118","60"
"70","BDA","janaquë_118_40","janáquë vomitó",1.9138081073761,"janaquë","118","40"
"71","BDA","janaquë_110_70","janáquë vomitó",1.5602879524231,"janaquë","110","70"
"72","BDA","janaquë_143_50","janáquë vomitó",1.87358808517456,"janaquë","143","50"
"73","BDA","janaquë_121_50","jánaquë dejó",1.59876990318298,"janaquë","121","50"
"74","BDA","janaquë_129_70","jánaquë dejó",2.05147480964661,"janaquë","129","70"
"75","BDA","janaquë_118_100","janáquë vomitó",2.4013249874115,"janaquë","118","100"
"76","BDA","janaquë_118_80","janáquë vomitó",1.66011214256287,"janaquë","118","80"
"77","BDA","janaquë_129_100","janáquë vomitó",2.56399321556091,"janaquë","129","100"
"78","BDA","janaquë_114_70","jánaquë dejó",1.60386204719543,"janaquë","114","70"
"79","BDA","janaquë_135_90","jánaquë dejó",1.74581670761108,"janaquë","135","90"
"80","BDA","janaquë_103_70","janáquë vomitó",2.61783313751221,"janaquë","103","70"
"81","BDA","janaquë_143_110","janáquë vomitó",2.05859279632568,"janaquë","143","110"
"82","BDA","janaquë_135_100","jánaquë dejó",2.06379318237305,"janaquë","135","100"
"83","BDA","janaquë_103_90","janáquë vomitó",3.19370985031128,"janaquë","103","90"
"84","BDA","janaquë_110_80","jánaquë dejó",2.43834209442139,"janaquë","110","80"
"85","BDA","janaquë_121_50","jánaquë dejó",2.66991305351257,"janaquë","121","50"
"86","BDA","janaquë_135_60","janáquë vomitó",1.89751410484314,"janaquë","135","60"
"87","BDA","janaquë_143_100","janáquë vomitó",1.74865794181824,"janaquë","143","100"
"88","BDA","janaquë_118_70","jánaquë dejó",1.7397129535675,"janaquë","118","70"
"89","BDA","janaquë_103_100","jánaquë dejó",1.78404402732849,"janaquë","103","100"
"90","BDA","janaquë_114_80","jánaquë dejó",2.12776899337769,"janaquë","114","80"
"91","BDA","janaquë_129_100","janáquë vomitó",1.80830883979797,"janaquë","129","100"
"92","BDA","janaquë_121_40","janáquë vomitó",2.10733008384705,"janaquë","121","40"
"93","BDA","janaquë_129_80","janáquë vomitó",2.45059204101562,"janaquë","129","80"
"94","BDA","janaquë_118_40","jánaquë dejó",1.5737898349762,"janaquë","118","40"
"95","BDA","janaquë_135_120","janáquë vomitó",2.1781792640686,"janaquë","135","120"
"96","BDA","janaquë_114_90","jánaquë dejó",1.63373374938965,"janaquë","114","90"
"97","BDA","janaquë_118_90","jánaquë dejó",2.17217302322388,"janaquë","118","90"
"98","BDA","janaquë_114_120","janáquë vomitó",2.13186717033386,"janaquë","114","120"
"99","BDA","janaquë_118_110","janáquë vomitó",2.07641696929932,"janaquë","118","110"
"100","BDA","janaquë_143_90","jánaquë dejó",2.48391318321228,"janaquë","143","90"
"101","BDA","janaquë_110_90","jánaquë dejó",1.85927987098694,"janaquë","110","90"
"102","BDA","janaquë_129_70","janáquë vomitó",2.11919212341309,"janaquë","129","70"
"103","BDA","janaquë_110_110","janáquë vomitó",2.53488683700562,"janaquë","110","110"
"104","BDA","janaquë_143_110","jánaquë dejó",1.82726812362671,"janaquë","143","110"
"105","BDA","janaquë_143_40","jánaquë dejó",2.23669004440308,"janaquë","143","40"
"106","BDA","janaquë_143_50","janáquë vomitó",2.1918740272522,"janaquë","143","50"
"107","BDA","janaquë_135_40","janáquë vomitó",1.84117984771729,"janaquë","135","40"
"108","BDA","janaquë_129_50","janáquë vomitó",2.28550100326538,"janaquë","129","50"
"109","BDA","janaquë_103_50","jánaquë dejó",1.46318984031677,"janaquë","103","50"
"110","BDA","janaquë_124_100","jánaquë dejó",1.72819137573242,"janaquë","124","100"
"111","BDA","janaquë_121_80","janáquë vomitó",2.02566766738892,"janaquë","121","80"
"112","BDA","janaquë_110_40","jánaquë dejó",2.20203113555908,"janaquë","110","40"
"113","BDA","janaquë_121_110","janáquë vomitó",3.33949589729309,"janaquë","121","110"
"114","BDA","janaquë_143_60","jánaquë dejó",2.43192315101624,"janaquë","143","60"
"115","BDA","janaquë_114_50","jánaquë dejó",2.85770797729492,"janaquë","114","50"
"116","BDA","janaquë_118_60","janáquë vomitó",2.38172316551208,"janaquë","118","60"
"117","BDA","janaquë_129_120","janáquë vomitó",1.82285904884338,"janaquë","129","120"
"118","BDA","janaquë_114_110","jánaquë dejó",1.74511981010437,"janaquë","114","110"
"119","BDA","janaquë_135_80","jánaquë dejó",1.9742591381073,"janaquë","135","80"
"120","BDA","janaquë_124_70","janáquë vomitó",2.03730082511902,"janaquë","124","70"
"121","BDA","janaquë_124_50","janáquë vomitó",1.98747420310974,"janaquë","124","50"
"122","BDA","janaquë_103_70","jánaquë dejó",2.17806172370911,"janaquë","103","70"
"123","BDA","janaquë_135_110","janáquë vomitó",2.20228219032288,"janaquë","135","110"
"124","BDA","janaquë_121_120","jánaquë dejó",1.62942504882812,"janaquë","121","120"
"125","BDA","janaquë_121_60","janáquë vomitó",2.06300091743469,"janaquë","121","60"
"126","BDA","janaquë_129_110","jánaquë dejó",1.98481011390686,"janaquë","129","110"
"127","BDA","janaquë_110_100","janáquë vomitó",2.40591883659363,"janaquë","110","100"
"128","BDA","janaquë_118_100","jánaquë dejó",2.26069593429565,"janaquë","118","100"
"129","BDA","janaquë_114_40","jánaquë dejó",1.69092988967896,"janaquë","114","40"
"130","BDA","janaquë_103_40","janáquë vomitó",1.86170697212219,"janaquë","103","40"
"131","BDA","janaquë_110_60","janáquë vomitó",1.59502005577087,"janaquë","110","60"
"132","BDA","janaquë_121_100","jánaquë dejó",1.68093419075012,"janaquë","121","100"
"133","BDA","janaquë_121_90","jánaquë dejó",1.99293184280396,"janaquë","121","90"
"134","BDA","janaquë_135_90","janáquë vomitó",1.68330812454224,"janaquë","135","90"
"135","BDA","janaquë_118_50","janáquë vomitó",1.52409911155701,"janaquë","118","50"
"136","BDA","janaquë_118_80","jánaquë dejó",1.59986972808838,"janaquë","118","80"
"137","BDA","janaquë_103_60","jánaquë dejó",1.88025212287903,"janaquë","103","60"
"138","BDA","janaquë_124_110","janáquë vomitó",1.79582500457764,"janaquë","124","110"
"139","BDA","janaquë_124_60","janáquë vomitó",1.66155695915222,"janaquë","124","60"
"140","BDA","janaquë_114_70","jánaquë dejó",1.68304896354675,"janaquë","114","70"
"141","BDA","janaquë_114_60","jánaquë dejó",1.86442899703979,"janaquë","114","60"
"142","BDA","janaquë_129_40","janáquë vomitó",2.43021392822266,"janaquë","129","40"
"143","BDA","janaquë_143_120","janáquë vomitó",2.68547201156616,"janaquë","143","120"
"144","BDA","janaquë_143_80","janáquë vomitó",2.63418507575989,"janaquë","143","80"
"145","BDA","janaquë_124_80","jánaquë dejó",1.67382383346558,"janaquë","124","80"
"146","BDA","janaquë_121_70","jánaquë dejó",1.64610838890076,"janaquë","121","70"
"147","BDA","janaquë_110_120","jánaquë dejó",1.80360293388367,"janaquë","110","120"
"148","BDA","janaquë_121_120","janáquë vomitó",1.77278089523315,"janaquë","121","120"
"149","BDA","janaquë_124_90","jánaquë dejó",1.60148596763611,"janaquë","124","90"
"150","BDA","janaquë_124_40","janáquë vomitó",1.72074198722839,"janaquë","124","40"
"151","BDA","janaquë_124_120","jánaquë dejó",1.49129819869995,"janaquë","124","120"
"152","BDA","janaquë_103_80","jánaquë dejó",1.87249684333801,"janaquë","103","80"
"153","BDA","janaquë_143_70","janáquë vomitó",1.87394094467163,"janaquë","143","70"
"154","BDA","janaquë_135_70","janáquë vomitó",2.48019790649414,"janaquë","135","70"
"155","BDA","janaquë_129_90","janáquë vomitó",2.24041318893433,"janaquë","129","90"
"156","BDA","janaquë_103_120","jánaquë dejó",1.45729207992554,"janaquë","103","120"
"157","BDA","janaquë_110_50","jánaquë dejó",1.33224678039551,"janaquë","110","50"
"158","BDA","janaquë_135_50","janáquë vomitó",1.74756407737732,"janaquë","135","50"
"159","BDA","janaquë_114_100","jánaquë dejó",2.243980884552,"janaquë","114","100"
"160","BDA","janaquë_110_70","janáquë vomitó",1.60999608039856,"janaquë","110","70"
"161","BDA","janaquë_129_60","janáquë vomitó",1.84451293945312,"janaquë","129","60"
"162","BDA","janaquë_103_110","jánaquë dejó",1.50824999809265,"janaquë","103","110"
"163","BDA","janaquë_143_110","janáquë vomitó",1.92599606513977,"janaquë","143","110"
"164","BDA","janaquë_118_60","jánaquë dejó",1.85125494003296,"janaquë","118","60"
"165","BDA","janaquë_143_120","janáquë vomitó",2.15866899490356,"janaquë","143","120"
"166","BDA","janaquë_114_60","jánaquë dejó",1.4394690990448,"janaquë","114","60"
"167","BDA","janaquë_118_90","jánaquë dejó",1.69978809356689,"janaquë","118","90"
"168","BDA","janaquë_121_80","jánaquë dejó",1.5687530040741,"janaquë","121","80"
"169","BDA","janaquë_143_90","janáquë vomitó",1.97619199752808,"janaquë","143","90"
"170","BDA","janaquë_121_90","jánaquë dejó",2.15541791915894,"janaquë","121","90"
"171","BDA","janaquë_114_40","jánaquë dejó",1.88797187805176,"janaquë","114","40"
"172","BDA","janaquë_129_70","janáquë vomitó",1.6221010684967,"janaquë","129","70"
"173","BDA","janaquë_110_90","janáquë vomitó",2.24811697006226,"janaquë","110","90"
"174","BDA","janaquë_124_80","jánaquë dejó",1.56962299346924,"janaquë","124","80"
"175","BDA","janaquë_121_70","janáquë vomitó",2.0502610206604,"janaquë","121","70"
"176","BDA","janaquë_135_60","janáquë vomitó",1.87178897857666,"janaquë","135","60"
"177","BDA","janaquë_124_110","jánaquë dejó",1.44843816757202,"janaquë","124","110"
"178","BDA","janaquë_135_40","janáquë vomitó",1.99987983703613,"janaquë","135","40"
"179","BDA","janaquë_118_40","jánaquë dejó",1.43773484230042,"janaquë","118","40"
"180","BDA","janaquë_124_70","jánaquë dejó",1.77418923377991,"janaquë","124","70"
"181","BDA","janaquë_129_60","janáquë vomitó",1.68199801445007,"janaquë","129","60"
"182","BDA","janaquë_110_110","jánaquë dejó",1.82495403289795,"janaquë","110","110"
"183","BDA","janaquë_121_40","jánaquë dejó",1.84666204452515,"janaquë","121","40"
"184","BDA","janaquë_103_80","janáquë vomitó",2.33665776252747,"janaquë","103","80"
"185","BDA","janaquë_114_70","jánaquë dejó",2.09722924232483,"janaquë","114","70"
"186","BDA","janaquë_118_50","janáquë vomitó",1.55568504333496,"janaquë","118","50"
"187","BDA","janaquë_135_90","jánaquë dejó",1.43281888961792,"janaquë","135","90"
"188","BDA","janaquë_135_50","janáquë vomitó",1.94804000854492,"janaquë","135","50"
"189","BDA","janaquë_114_110","jánaquë dejó",1.96977782249451,"janaquë","114","110"
"190","BDA","janaquë_124_60","janáquë vomitó",1.77644801139832,"janaquë","124","60"
"191","BDA","janaquë_114_80","jánaquë dejó",1.49428033828735,"janaquë","114","80"
"192","BDA","janaquë_103_40","jánaquë dejó",4.72387266159058,"janaquë","103","40"
"193","BDA","janaquë_135_80","janáquë vomitó",1.81328821182251,"janaquë","135","80"
"194","BDA","janaquë_121_120","janáquë vomitó",2.15619397163391,"janaquë","121","120"
"195","BDA","janaquë_121_60","jánaquë dejó",1.62015891075134,"janaquë","121","60"
"196","BDA","janaquë_143_80","janáquë vomitó",2.18436002731323,"janaquë","143","80"
"197","BDA","janaquë_121_120","jánaquë dejó",1.72539401054382,"janaquë","121","120"
"198","BDA","janaquë_124_50","janáquë vomitó",1.6788341999054,"janaquë","124","50"
"199","BDA","janaquë_129_50","janáquë vomitó",2.12362670898438,"janaquë","129","50"
"200","BDA","janaquë_110_120","jánaquë dejó",1.28971409797668,"janaquë","110","120"
"201","BDA","janaquë_129_80","janáquë vomitó",1.90824818611145,"janaquë","129","80"
"202","BDA","janaquë_135_70","janáquë vomitó",1.88962364196777,"janaquë","135","70"
"203","BDA","janaquë_103_60","jánaquë dejó",1.37249994277954,"janaquë","103","60"
"204","BDA","janaquë_118_100","janáquë vomitó",1.86006021499634,"janaquë","118","100"
"205","BDA","janaquë_110_100","jánaquë dejó",1.78932309150696,"janaquë","110","100"
"206","BDA","janaquë_114_50","janáquë vomitó",1.80604887008667,"janaquë","114","50"
"207","BDA","janaquë_118_110","jánaquë dejó",1.8600709438324,"janaquë","118","110"
"208","BDA","janaquë_114_100","jánaquë dejó",2.02225804328918,"janaquë","114","100"
"209","BDA","janaquë_103_100","janáquë vomitó",1.99452304840088,"janaquë","103","100"
"210","BDA","janaquë_103_120","janáquë vomitó",2.04758095741272,"janaquë","103","120"
"211","BDA","janaquë_121_100","jánaquë dejó",1.49611496925354,"janaquë","121","100"
"212","BDA","janaquë_143_60","jánaquë dejó",1.68729710578918,"janaquë","143","60"
"213","BDA","janaquë_143_70","janáquë vomitó",1.83850383758545,"janaquë","143","70"
"214","BDA","janaquë_143_100","jánaquë dejó",1.95624709129333,"janaquë","143","100"
"215","BDA","janaquë_121_50","janáquë vomitó",1.86388492584229,"janaquë","121","50"
"216","BDA","janaquë_129_110","jánaquë dejó",1.46601510047913,"janaquë","129","110"
"217","BDA","janaquë_110_80","janáquë vomitó",1.76747703552246,"janaquë","110","80"
"218","BDA","janaquë_129_100","jánaquë dejó",1.60984992980957,"janaquë","129","100"
"219","BDA","janaquë_110_50","jánaquë dejó",1.47813892364502,"janaquë","110","50"
"220","BDA","janaquë_124_100","janáquë vomitó",1.78039503097534,"janaquë","124","100"
"221","BDA","janaquë_103_110","jánaquë dejó",1.96766424179077,"janaquë","103","110"
"222","BDA","janaquë_129_120","janáquë vomitó",2.55278897285461,"janaquë","129","120"
"223","BDA","janaquë_114_90","jánaquë dejó",1.56103301048279,"janaquë","114","90"
"224","BDA","janaquë_118_70","jánaquë dejó",1.72292804718018,"janaquë","118","70"
"225","BDA","janaquë_121_110","janáquë vomitó",1.76411628723145,"janaquë","121","110"
"226","BDA","janaquë_110_40","jánaquë dejó",2.03978300094604,"janaquë","110","40"
"227","BDA","janaquë_129_90","janáquë vomitó",2.20536398887634,"janaquë","129","90"
"228","BDA","janaquë_103_50","jánaquë dejó",1.63826513290405,"janaquë","103","50"
"229","BDA","janaquë_110_60","jánaquë dejó",1.59036898612976,"janaquë","110","60"
"230","BDA","janaquë_124_40","janáquë vomitó",2.57418274879456,"janaquë","124","40"
"231","BDA","janaquë_143_40","janáquë vomitó",2.79967498779297,"janaquë","143","40"
"232","BDA","janaquë_110_70","jánaquë dejó",1.33021903038025,"janaquë","110","70"
"233","BDA","janaquë_114_120","janáquë vomitó",1.8954029083252,"janaquë","114","120"
"234","BDA","janaquë_103_90","jánaquë dejó",1.46811604499817,"janaquë","103","90"
"235","BDA","janaquë_118_80","janáquë vomitó",1.54200220108032,"janaquë","118","80"
"236","BDA","janaquë_143_50","janáquë vomitó",2.83789277076721,"janaquë","143","50"
"237","BDA","janaquë_135_120","jánaquë dejó",1.64062428474426,"janaquë","135","120"
"238","BDA","janaquë_135_100","janáquë vomitó",2.14689302444458,"janaquë","135","100"
"239","BDA","janaquë_129_40","janáquë vomitó",2.15638279914856,"janaquë","129","40"
"240","BDA","janaquë_135_110","jánaquë dejó",1.50805115699768,"janaquë","135","110"
"241","BDA","janaquë_124_90","jánaquë dejó",1.61603665351868,"janaquë","124","90"
"242","BDA","janaquë_103_70","janáquë vomitó",2.10245037078857,"janaquë","103","70"
"243","BDA","janaquë_124_120","jánaquë dejó",2.10205698013306,"janaquë","124","120"
"244","BDA","janaquë_118_50","janáquë vomitó",2.22225880622864,"janaquë","118","50"
"245","BDA","janaquë_110_60","jánaquë dejó",1.54600811004639,"janaquë","110","60"
"246","BDA","janaquë_114_70","janáquë vomitó",1.74555802345276,"janaquë","114","70"
"247","BDA","janaquë_124_80","jánaquë dejó",1.41792273521423,"janaquë","124","80"
"248","BDA","janaquë_110_100","janáquë vomitó",2.2044620513916,"janaquë","110","100"
"249","BDA","janaquë_103_110","jánaquë dejó",1.82589602470398,"janaquë","103","110"
"250","BDA","janaquë_118_60","jánaquë dejó",1.66874527931213,"janaquë","118","60"
"251","BDA","janaquë_114_100","janáquë vomitó",1.53697896003723,"janaquë","114","100"
"252","BDA","janaquë_114_80","jánaquë dejó",1.98991084098816,"janaquë","114","80"
"253","BDA","janaquë_143_50","janáquë vomitó",1.55764317512512,"janaquë","143","50"
"254","BDA","janaquë_143_70","janáquë vomitó",1.7001268863678,"janaquë","143","70"
"255","BDA","janaquë_118_70","jánaquë dejó",1.48250198364258,"janaquë","118","70"
"256","BDA","janaquë_129_50","janáquë vomitó",1.97228312492371,"janaquë","129","50"
"257","BDA","janaquë_114_90","jánaquë dejó",1.38522863388062,"janaquë","114","90"
"258","BDA","janaquë_143_80","janáquë vomitó",1.84464931488037,"janaquë","143","80"
"259","BDA","janaquë_129_80","jánaquë dejó",1.53411483764648,"janaquë","129","80"
"260","BDA","janaquë_129_110","janáquë vomitó",1.42561721801758,"janaquë","129","110"
"261","BDA","janaquë_114_110","jánaquë dejó",1.46613788604736,"janaquë","114","110"
"262","BDA","janaquë_118_90","janáquë vomitó",1.80355906486511,"janaquë","118","90"
"263","BDA","janaquë_143_110","jánaquë dejó",2.13437390327454,"janaquë","143","110"
"264","BDA","janaquë_135_70","janáquë vomitó",1.92757296562195,"janaquë","135","70"
"265","BDA","janaquë_124_100","janáquë vomitó",1.86841702461243,"janaquë","124","100"
"266","BDA","janaquë_110_70","jánaquë dejó",1.18193316459656,"janaquë","110","70"
"267","BDA","janaquë_121_70","janáquë vomitó",1.807785987854,"janaquë","121","70"
"268","BDA","janaquë_135_120","jánaquë dejó",2.09869694709778,"janaquë","135","120"
"269","BDA","janaquë_129_90","janáquë vomitó",1.61139893531799,"janaquë","129","90"
"270","BDA","janaquë_103_70","jánaquë dejó",1.49240899085999,"janaquë","103","70"
"271","BDA","janaquë_135_100","janáquë vomitó",1.62963795661926,"janaquë","135","100"
"272","BDA","janaquë_118_80","jánaquë dejó",1.8789050579071,"janaquë","118","80"
"273","BDA","janaquë_110_90","janáquë vomitó",2.20480680465698,"janaquë","110","90"
"274","BDA","janaquë_124_70","jánaquë dejó",1.42310810089111,"janaquë","124","70"
"275","BDA","janaquë_124_120","janáquë vomitó",1.87473893165588,"janaquë","124","120"
"276","BDA","janaquë_121_80","jánaquë dejó",1.30982518196106,"janaquë","121","80"
"277","BDA","janaquë_103_40","jánaquë dejó",1.43196201324463,"janaquë","103","40"
"278","BDA","janaquë_110_120","janáquë vomitó",1.59997606277466,"janaquë","110","120"
"279","BDA","janaquë_135_40","jánaquë dejó",1.90743279457092,"janaquë","135","40"
"280","BDA","janaquë_103_80","jánaquë dejó",1.72417426109314,"janaquë","103","80"
"281","BDA","janaquë_135_80","janáquë vomitó",1.98859477043152,"janaquë","135","80"
"282","BDA","janaquë_135_90","jánaquë dejó",1.80156111717224,"janaquë","135","90"
"283","BDA","janaquë_114_50","jánaquë dejó",1.66590809822083,"janaquë","114","50"
"284","BDA","janaquë_103_100","janáquë vomitó",1.98646283149719,"janaquë","103","100"
"285","BDA","janaquë_114_40","janáquë vomitó",2.05145978927612,"janaquë","114","40"
"286","BDA","janaquë_121_100","jánaquë dejó",1.29235506057739,"janaquë","121","100"
"287","BDA","janaquë_129_70","jánaquë dejó",1.63122725486755,"janaquë","129","70"
"288","BDA","janaquë_110_40","janáquë vomitó",1.63339114189148,"janaquë","110","40"
"289","BDA","janaquë_103_60","janáquë vomitó",2.13392281532288,"janaquë","103","60"
"290","BDA","janaquë_129_100","jánaquë dejó",1.64471197128296,"janaquë","129","100"
"291","BDA","janaquë_143_100","janáquë vomitó",1.82935786247253,"janaquë","143","100"
"292","BDA","janaquë_143_120","jánaquë dejó",1.74248123168945,"janaquë","143","120"
"293","BDA","janaquë_110_80","janáquë vomitó",2.46809697151184,"janaquë","110","80"
"294","BDA","janaquë_124_60","jánaquë dejó",1.57116508483887,"janaquë","124","60"
"295","BDA","janaquë_121_40","janáquë vomitó",1.78102493286133,"janaquë","121","40"
"296","BDA","janaquë_143_90","jánaquë dejó",2.23957991600037,"janaquë","143","90"
"297","BDA","janaquë_121_50","janáquë vomitó",1.85002589225769,"janaquë","121","50"
"298","BDA","janaquë_114_60","jánaquë dejó",1.64429998397827,"janaquë","114","60"
"299","BDA","janaquë_135_50","janáquë vomitó",1.93587517738342,"janaquë","135","50"
"300","BDA","janaquë_121_120","jánaquë dejó",1.3442919254303,"janaquë","121","120"
"301","BDA","janaquë_143_40","janáquë vomitó",2.15128707885742,"janaquë","143","40"
"302","BDA","janaquë_143_60","jánaquë dejó",1.51022672653198,"janaquë","143","60"
"303","BDA","janaquë_121_110","jánaquë dejó",1.7162983417511,"janaquë","121","110"
"304","BDA","janaquë_135_110","janáquë vomitó",1.86965370178223,"janaquë","135","110"
"305","BDA","janaquë_110_50","jánaquë dejó",1.40590310096741,"janaquë","110","50"
"306","BDA","janaquë_114_120","janáquë vomitó",1.59457421302795,"janaquë","114","120"
"307","BDA","janaquë_129_120","janáquë vomitó",1.95000696182251,"janaquë","129","120"
"308","BDA","janaquë_103_50","jánaquë dejó",1.39548802375793,"janaquë","103","50"
"309","BDA","janaquë_118_40","jánaquë dejó",1.49975085258484,"janaquë","118","40"
"310","BDA","janaquë_121_60","janáquë vomitó",1.75631213188171,"janaquë","121","60"
"311","BDA","janaquë_124_50","janáquë vomitó",1.71420693397522,"janaquë","124","50"
"312","BDA","janaquë_103_120","jánaquë dejó",1.44127702713013,"janaquë","103","120"
"313","BDA","janaquë_103_90","jánaquë dejó",1.51852488517761,"janaquë","103","90"
"314","BDA","janaquë_110_110","janáquë vomitó",1.64617490768433,"janaquë","110","110"
"315","BDA","janaquë_121_120","janáquë vomitó",1.77374410629272,"janaquë","121","120"
"316","BDA","janaquë_129_60","jánaquë dejó",1.53225088119507,"janaquë","129","60"
"317","BDA","janaquë_124_90","janáquë vomitó",1.91023015975952,"janaquë","124","90"
